challenge_id	master_id	public_id	pool	tier	tier_basis	total_length	in_draw	ms1190_status	ms1190_seq
ac-v1-09288	INTLB-b4-2688-1	ACP-043248	interleaved_b	T2_medium	100k	25	true		
ac-v1-09289	INTLB-b4-2263-0	ACP-041353	interleaved_b	T2_medium	100k	32	true		
ac-v1-09290	INTL-b4-296-1	ACP-011636	interleaved	T3_hard_solvable	100k	33	true		
ac-v1-09291	MS-n7-wYYxYXy	ACP-020059	ms_expanded	T4_frontier	100k	24	true	open	294
ac-v1-09292	MS-n10-wyyyyyyy	ACP-020581	ms_expanded	T0_warmup	10k_final	31	true		
ac-v1-09293	INTLB-b3t-910-0	ACP-041022	interleaved_b	T1_easy	10k_final	19	true		
ac-v1-09294	MS-n2-wXXYxxYY	ACP-030337	ms_expanded	T4_frontier	100k	15	true	open	933
ac-v1-09295	AUTH-19_1-k1-2	ACP-032674	aut_hard	T5_moonshot	100k	27	true		
ac-v1-09296	MS-n9-wXXyxYxy	ACP-000437	ms_expanded	T4_frontier	100k	29	true		
ac-v1-09297	INTLB-b4-124-0	ACP-046783	interleaved_b	T1_easy	10k_final	26	true		
ac-v1-09298	INTLB-b3t-185-0	ACP-046522	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09299	MS-n6-wXXYYYxxY	ACP-023820	ms_expanded	T4_frontier	100k	24	true		
ac-v1-09300	INTLB-b4-299-0	ACP-040502	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-09301	INTLB-b4-191-1	ACP-044743	interleaved_b	T2_medium	100k	33	true		
ac-v1-09302	INTL-b4-169-1	ACP-033914	interleaved	T2_medium	100k	24	true		
ac-v1-09303	INTLB-b4-74-1	ACP-039230	interleaved_b	T2_medium	100k	31	true		
ac-v1-09304	INTLB-b4-2096-1	ACP-039614	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09305	MS-n7-wXXXYxyxxy	ACP-004113	ms_expanded	T4_frontier	100k	27	true		
ac-v1-09306	INTLB-b4-3123-0	ACP-042244	interleaved_b	T2_medium	100k	29	true		
ac-v1-09307	INTLB-b3t-16-0	ACP-046690	interleaved_b	T1_easy	10k_final	36	true		
ac-v1-09308	MS-n8-wYXYYxY	ACP-004430	ms_expanded	T4_frontier	100k	26	true		
ac-v1-09309	MS-n7-wXXXYxxyxY	ACP-020349	ms_expanded	T4_frontier	100k	27	true		
ac-v1-09310	MS-n4-wXYxYY	ACP-003933	ms_expanded	T4_frontier	100k	17	true	open	116
ac-v1-09311	INTLB-b4-2122-0	ACP-040250	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-09312	INTL-b3-121-0	ACP-017572	interleaved	T1_easy	10k_final	30	true		
ac-v1-09313	INTLB-b3t-469-1	ACP-045663	interleaved_b	T2_medium	100k	23	true		
ac-v1-09314	AUTH-17_5-k1-0	ACP-017820	aut_hard	T5_moonshot	100k	23	true		
ac-v1-09315	INTLB-b4-1325-1	ACP-046607	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-09316	INTLB-b3t-369-0	ACP-043330	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-09317	INTL-b3-143-1	ACP-008665	interleaved	T1_easy	10k_final	34	true		
ac-v1-09318	INTL-b4-212-1	ACP-011456	interleaved	T3_hard_solvable	100k	31	true		
ac-v1-09319	INTLB-b4-2178-0	ACP-042646	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09320	MS-n7-wXXXYxYxxy	ACP-019047	ms_expanded	T4_frontier	100k	27	true		
ac-v1-09321	INTLB-b3t-902-1	ACP-040916	interleaved_b	T1_easy	10k_final	23	true		
ac-v1-09322	INTLB-b4-1931-1	ACP-041702	interleaved_b	T2_medium	100k	23	true		
ac-v1-09323	MS-n4-wYXYYxYY	ACP-015711	ms_expanded	T1_easy	10k_final	19	true	uncertified	809
ac-v1-09324	INTLB-b4-1442-1	ACP-045832	interleaved_b	T2_medium	100k	31	true		
ac-v1-09325	MS-n4-wXXYYxYxyy	ACP-014463	ms_expanded	T4_frontier	100k	21	true		
ac-v1-09326	AUTH-23_8-k12-0	ACP-020077	aut_hard	T5_moonshot	100k	26	true		
ac-v1-09327	MS-n2-wYXYxYYYY	ACP-003518	ms_expanded	T1_easy	10k_final	16	true		
ac-v1-09328	INTLB-b4-1061-0	ACP-042738	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09329	MS-n2-wXXYxxxYXy	ACP-021063	ms_expanded	T4_frontier	100k	17	true		
ac-v1-09330	INTLB-b4-77-1	ACP-037894	interleaved_b	T2_medium	100k	34	true		
ac-v1-09331	INTLB-b3t-309-0	ACP-037585	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09332	MS-n4-wXXyxYxY	ACP-026731	ms_expanded	T5_moonshot	100k	19	false	open	1054
ac-v1-09333	INTLB-b4-1780-0	ACP-038579	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09334	INTLB-b4-2121-1	ACP-040859	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09335	INTLB-b3t-569-1	ACP-041002	interleaved_b	T1_easy	10k_final	36	true		
ac-v1-09336	MS-n4-wXXXYxYxxYY	ACP-011592	ms_expanded	T4_frontier	100k	22	true		
ac-v1-09337	INTLB-b4-288-0	ACP-038828	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-09338	MS-n5-wYXYXYYxyxY	ACP-030770	ms_expanded	T5_moonshot	100k	24	true		
ac-v1-09339	INTLB-b4-2149-1	ACP-041549	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-09340	INTLB-b4-1389-1	ACP-041224	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09341	INTLB-b3t-558-1	ACP-040412	interleaved_b	T1_easy	10k_final	35	true		
ac-v1-09342	INTLB-b3t-669-1	ACP-038147	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09343	INTLB-b3t-895-0	ACP-045603	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-09344	AUTH-AK(2)-k5-0	ACP-033480	aut_hard	T1_easy	10k_final	40	true		
ac-v1-09345	INTLB-b4-2927-1	ACP-037847	interleaved_b	T2_medium	100k	32	true		
ac-v1-09346	MS-n3-wXyyxyyyyy	ACP-012650	ms_expanded	T1_easy	10k_final	19	true		
ac-v1-09347	INTLB-b4-1549-0	ACP-040426	interleaved_b	T2_medium	100k	27	true		
ac-v1-09348	INTLB-b3t-745-1	ACP-041837	interleaved_b	T1_easy	10k_final	23	true		
ac-v1-09349	MS-n4-wXXYYYxxy	ACP-021678	ms_expanded	T4_frontier	100k	20	true		
ac-v1-09350	MS-n3-wXyyxY	ACP-030013	ms_expanded	T5_moonshot	10k_final	15	true	open	157
ac-v1-09351	INTLB-b4-249-1	ACP-037733	interleaved_b	T2_medium	100k	30	true		
ac-v1-09352	INTLB-b4-207-0	ACP-040524	interleaved_b	T2_medium	100k	33	true		
ac-v1-09353	INTLB-b4-16-0	ACP-038644	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-09354	MS-n9-wXXYYxYYxy	ACP-026564	ms_expanded	T4_frontier	100k	31	true		
ac-v1-09355	INTL-b3-117-0	ACP-016894	interleaved	T1_easy	10k_final	35	true		
ac-v1-09356	MS-n5-wYYXYYYYxYY	ACP-023895	ms_expanded	T2_medium	100k	24	true		
ac-v1-09357	INTLB-b4-2165-1	ACP-045349	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-09358	INTLB-b4-1002-0	ACP-047151	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09359	INTLB-b4-1803-0	ACP-042765	interleaved_b	T1_easy	10k_final	26	true		
ac-v1-09360	INTLB-b4-3296-1	ACP-037903	interleaved_b	T3_hard_solvable	100k	27	true		
ac-v1-09361	MS-n3-wXXXYYxxYxY	ACP-036597	ms_expanded	T4_frontier	100k	20	true		
ac-v1-09362	MS-n5-wYYYXYxyy	ACP-027828	ms_expanded	T2_medium	100k	22	true		
ac-v1-09363	AUTH-21_33-k1-0	ACP-016935	aut_hard	T5_moonshot	100k	27	true		
ac-v1-09364	INTLB-b4-1476-0	ACP-043984	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09365	INTLB-b4-1157-1	ACP-039647	interleaved_b	T1_easy	10k_final	21	true		
ac-v1-09366	INTLB-b3t-13-1	ACP-042231	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-09367	INTLB-b4-1395-1	ACP-037501	interleaved_b	T1_easy	10k_final	36	true		
ac-v1-09368	MS-n2-wXXXYxYxxyy	ACP-035479	ms_expanded	T4_frontier	100k	18	true		
ac-v1-09369	INTLB-b3t-437-0	ACP-042489	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09370	INTLB-b3t-301-0	ACP-041370	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09371	INTLB-b4-392-1	ACP-042498	interleaved_b	T2_medium	100k	33	true		
ac-v1-09372	INTLB-b3t-242-0	ACP-043078	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-09373	INTLB-b3t-146-0	ACP-044779	interleaved_b	T1_easy	10k_final	28	true		
ac-v1-09374	INTLB-b4-2849-1	ACP-046851	interleaved_b	T2_medium	100k	28	true		
ac-v1-09375	MS-n6-wYYYYXyyyxY	ACP-015194	ms_expanded	T1_easy	10k_final	26	true		
ac-v1-09376	INTLB-b4-1961-0	ACP-046667	interleaved_b	T2_medium	100k	32	true		
ac-v1-09377	INTLB-b4-1831-0	ACP-042823	interleaved_b	T3_hard_solvable	100k	35	true		
ac-v1-09378	INTLB-b4-2420-1	ACP-043529	interleaved_b	T2_medium	100k	31	true		
ac-v1-09379	INTLB-b3t-881-1	ACP-037956	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09380	MS-n9-wXXYYxyxY	ACP-035624	ms_expanded	T4_frontier	100k	30	true		
ac-v1-09381	INTLB-b4-1884-1	ACP-042284	interleaved_b	T2_medium	100k	32	true		
ac-v1-09382	INTL-b3-110-0	ACP-002955	interleaved	T1_easy	10k_final	28	true		
ac-v1-09383	INTL-b2-156-0	ACP-000008	interleaved	T1_easy	10k_final	33	true		
ac-v1-09384	INTLB-b4-1835-1	ACP-044331	interleaved_b	T2_medium	100k	31	true		
ac-v1-09385	INTLB-b3t-247-1	ACP-046730	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09386	AUTH-25_31-k12-0	ACP-016651	aut_hard	T5_moonshot	100k	34	true		
ac-v1-09387	INTLB-b3t-757-1	ACP-038445	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-09388	INTLB-b4-98-0	ACP-040682	interleaved_b	T3_hard_solvable	100k	27	true		
ac-v1-09389	MS-n3-wXXXYxxxYYY	ACP-013194	ms_expanded	T4_frontier	100k	20	true		
ac-v1-09390	INTLB-b4-1242-1	ACP-042457	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-09391	INTLB-b4-1087-0	ACP-046102	interleaved_b	T1_easy	10k_final	24	true		
ac-v1-09392	INTL-b4-194-1	ACP-034993	interleaved	T2_medium	100k	33	true		
ac-v1-09393	INTLB-b4-726-0	ACP-040863	interleaved_b	T2_medium	100k	29	true		
ac-v1-09394	INTLB-b4-1431-0	ACP-044690	interleaved_b	T2_medium	100k	24	true		
ac-v1-09395	INTL-b4-233-0	ACP-003322	interleaved	T2_medium	100k	30	true		
ac-v1-09396	INTLB-b4-2045-1	ACP-045588	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09397	MS-n2-wXXXYYxxyxy	ACP-035751	ms_expanded	T4_frontier	100k	18	true		
ac-v1-09398	INTLB-b4-380-1	ACP-043893	interleaved_b	T2_medium	100k	35	true		
ac-v1-09399	AUTH-19_33-k1-0	ACP-025374	aut_hard	T5_moonshot	100k	19	true		
ac-v1-09400	INTLB-b3t-197-1	ACP-041289	interleaved_b	T1_easy	10k_final	28	true		
ac-v1-09401	INTL-b4-203-1	ACP-032750	interleaved	T2_medium	100k	33	true		
ac-v1-09402	INTLB-b4-119-1	ACP-043541	interleaved_b	T3_hard_solvable	100k	36	true		
ac-v1-09403	INTLB-b3t-4-1	ACP-042964	interleaved_b	T1_easy	10k_final	35	true		
ac-v1-09404	INTLB-b4-187-1	ACP-042219	interleaved_b	T1_easy	10k_final	26	true		
ac-v1-09405	MS-n7-wXXXYYxxyxy	ACP-005443	ms_expanded	T4_frontier	100k	28	true		
ac-v1-09406	INTL-b2-107-1	ACP-015026	interleaved	T1_easy	10k_final	35	true		
ac-v1-09407	MS-n10-wXXXYxxxY	ACP-030636	ms_expanded	T4_frontier	100k	32	true		
ac-v1-09408	MS-n9-wYXYYxy	ACP-032507	ms_expanded	T4_frontier	100k	28	true		
ac-v1-09409	INTLB-b4-1157-0	ACP-041518	interleaved_b	T1_easy	10k_final	23	true		
ac-v1-09410	MS-n7-wXyxxYXy	ACP-029483	ms_expanded	T5_moonshot	100k	25	false	open	1022
ac-v1-09411	INTLB-b4-1536-0	ACP-037524	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09412	MS-n8-wyyxYYXyyy	ACP-015811	ms_expanded	T2_medium	100k	29	true		
ac-v1-09413	INTLB-b4-2015-0	ACP-044840	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-09414	INTL-b2-105-0	ACP-003125	interleaved	T1_easy	10k_final	21	true		
ac-v1-09415	MS-n8-wyXyxyy	ACP-027495	ms_expanded	T4_frontier	100k	26	true		
ac-v1-09416	MS-n8-wYXYYxyy	ACP-013566	ms_expanded	T2_medium	100k	27	true		
ac-v1-09417	MS-n5-wXYxxYXY	ACP-009117	ms_expanded	T4_frontier	100k	21	true	open	845
ac-v1-09418	INTLB-b4-2171-1	ACP-044155	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-09419	INTLB-b3t-749-1	ACP-042779	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09420	AUTH-17_10-k1-2	ACP-014354	aut_hard	T5_moonshot	100k	17	true		
ac-v1-09421	INTLB-b4-105-1	ACP-040620	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-09422	INTLB-b3t-853-1	ACP-045424	interleaved_b	T1_easy	10k_final	35	true		
ac-v1-09423	INTLB-b4-147-0	ACP-041538	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-09424	INTLB-b4-3007-1	ACP-045549	interleaved_b	T2_medium	100k	35	true		
ac-v1-09425	INTLB-b3t-73-0	ACP-042355	interleaved_b	T2_medium	100k	28	true		
ac-v1-09426	INTLB-b4-2595-0	ACP-042003	interleaved_b	T2_medium	100k	33	true		
ac-v1-09427	INTLB-b4-2710-1	ACP-042676	interleaved_b	T2_medium	100k	31	true		
ac-v1-09428	INTLB-b4-66-1	ACP-039365	interleaved_b	T2_medium	100k	35	true		
ac-v1-09429	INTLB-b4-855-1	ACP-039073	interleaved_b	T2_medium	100k	33	true		
ac-v1-09430	INTLB-b3t-792-0	ACP-040128	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09431	INTLB-b4-1689-1	ACP-045064	interleaved_b	T3_hard_solvable	100k	25	true		
ac-v1-09432	INTLB-b3t-349-0	ACP-037794	interleaved_b	T1_easy	10k_final	28	true		
ac-v1-09433	INTLB-b3t-671-1	ACP-045212	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09434	MS-n8-wYY	ACP-001789	ms_expanded	T0_warmup	10k_final	22	true		
ac-v1-09435	MS-n4-wXXXYxxxy	ACP-011210	ms_expanded	T4_frontier	100k	20	true		
ac-v1-09436	INTL-b3-176-1	ACP-016888	interleaved	T1_easy	10k_final	28	true		
ac-v1-09437	INTL-b4-136-1	ACP-036891	interleaved	T1_easy	10k_final	33	true		
ac-v1-09438	INTLB-b3t-693-1	ACP-040295	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-09439	MS-n4-wXXYXyxxxY	ACP-014770	ms_expanded	T4_frontier	100k	21	true		
ac-v1-09440	MS-n4-wXyyyxY	ACP-010172	ms_expanded	T5_moonshot	100k	18	false	open	396
ac-v1-09441	INTLB-b3t-346-1	ACP-042487	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-09442	INTLB-b3t-924-0	ACP-045260	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-09443	AUTH-25_30-k12-0	ACP-000878	aut_hard	T5_moonshot	100k	28	true		
ac-v1-09444	INTL-b4-167-1	ACP-032811	interleaved	T2_medium	100k	35	true		
ac-v1-09445	INTLB-b3t-107-0	ACP-045175	interleaved_b	T3_hard_solvable	100k	29	true		
ac-v1-09446	INTLB-b4-1919-1	ACP-039906	interleaved_b	T1_easy	10k_final	35	true		
ac-v1-09447	INTLB-b3t-795-0	ACP-038402	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-09448	INTLB-b3t-338-1	ACP-043128	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09449	MS-n8-wYXyyyxYYY	ACP-008073	ms_expanded	T1_easy	10k_final	29	true		
ac-v1-09450	INTLB-b3t-167-1	ACP-042084	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09451	INTLB-b4-3304-0	ACP-042344	interleaved_b	T3_hard_solvable	100k	32	true		
ac-v1-09452	INTLB-b4-1993-0	ACP-045859	interleaved_b	T3_hard_solvable	100k	29	true		
ac-v1-09453	MS-n7-wYYYXyxyyyy	ACP-010699	ms_expanded	T1_easy	10k_final	28	true		
ac-v1-09454	INTLB-b3t-233-0	ACP-041086	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-09455	INTL-b4-171-0	ACP-015190	interleaved	T1_easy	10k_final	30	true		
ac-v1-09456	AUTH-22_3-k1-0	ACP-034961	aut_hard	T5_moonshot	100k	33	true		
ac-v1-09457	MS-n3-wXXyyyxyxy	ACP-018270	ms_expanded	T1_easy	10k_final	19	true		
ac-v1-09458	INTLB-b4-1025-1	ACP-046655	interleaved_b	T1_easy	10k_final	34	true		
ac-v1-09459	INTLB-b3t-28-0	ACP-037776	interleaved_b	T2_medium	100k	30	true		
ac-v1-09460	INTLB-b3t-782-0	ACP-040082	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-09461	AUTH-23_2-k1-3	ACP-032795	aut_hard	T5_moonshot	100k	23	true		
ac-v1-09462	INTLB-b3t-872-1	ACP-040226	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-09463	INTLB-b4-1506-1	ACP-040600	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-09464	INTLB-b4-1019-1	ACP-037693	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-09465	AUTH-19_25-k1-1	ACP-021911	aut_hard	T5_moonshot	100k	25	true		
ac-v1-09466	INTLB-b4-2206-0	ACP-046571	interleaved_b	T2_medium	100k	23	true		
ac-v1-09467	INTLB-b4-1385-1	ACP-039518	interleaved_b	T1_easy	10k_final	28	true		
ac-v1-09468	INTLB-b4-1917-1	ACP-045108	interleaved_b	T2_medium	100k	32	true		
ac-v1-09469	INTL-b1-15-1	ACP-007030	interleaved	T1_easy	10k_final	25	true		
ac-v1-09470	INTLB-b3t-819-1	ACP-045895	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-09471	INTLB-b4-1566-0	ACP-038416	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-09472	INTLB-b4-223-0	ACP-041556	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-09473	INTLB-b3t-565-1	ACP-037635	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09474	MS-n9-wXXYxxYYY	ACP-002575	ms_expanded	T4_frontier	100k	30	true		
ac-v1-09475	INTLB-b3t-305-0	ACP-040201	interleaved_b	T1_easy	10k_final	26	true		
ac-v1-09476	MS-n5-wXXyxyyxy	ACP-011323	ms_expanded	T4_frontier	100k	22	true		
ac-v1-09477	MS-n5-wYYYXYYxyy	ACP-022638	ms_expanded	T1_easy	10k_final	23	true		
ac-v1-09478	AUTH-23_21-k1-0	ACP-018290	aut_hard	T5_moonshot	100k	35	true		
ac-v1-09479	INTLB-b4-2347-0	ACP-039391	interleaved_b	T3_hard_solvable	100k	34	true		
ac-v1-09480	MS-n4-wXYxxyXY	ACP-027110	ms_expanded	T5_moonshot	100k	19	false	open	837
ac-v1-09481	INTLB-b4-1555-0	ACP-039304	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-09482	AUTH-21_25-k12-0	ACP-008149	aut_hard	T5_moonshot	100k	36	true		
ac-v1-09483	INTLB-b3t-405-1	ACP-039140	interleaved_b	T3_hard_solvable	100k	26	true		
ac-v1-09484	INTLB-b4-285-1	ACP-038943	interleaved_b	T3_hard_solvable	100k	32	true		
ac-v1-09485	INTLB-b4-1209-1	ACP-045825	interleaved_b	T1_easy	10k_final	29	true		
ac-v1-09486	MS-n7-wYXyyxy	ACP-025258	ms_expanded	T4_frontier	100k	24	true	open	336
ac-v1-09487	MS-n6-wXyyxyyy	ACP-034998	ms_expanded	T4_frontier	100k	23	true	open	657
ac-v1-09488	AUTH-15_3-k1-1	ACP-006502	aut_hard	T5_moonshot	100k	19	true		
ac-v1-09489	MS-n3-wXYYXyyyxxy	ACP-019186	ms_expanded	T1_easy	10k_final	20	true		
ac-v1-09490	INTLB-b3t-723-0	ACP-037423	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-09491	INTLB-b3t-103-1	ACP-039605	interleaved_b	T1_easy	10k_final	30	true		
ac-v1-09492	INTL-b2-187-1	ACP-021630	interleaved	T1_easy	10k_final	34	true		
ac-v1-09493	MS-n5-wXYYYxYY	ACP-027227	ms_expanded	T1_easy	10k_final	21	true	uncertified	880
ac-v1-09494	INTL-b4-25-0	ACP-034317	interleaved	T2_medium	100k	29	true		
ac-v1-09495	INTLB-b4-737-0	ACP-044483	interleaved_b	T2_medium	100k	33	true		
ac-v1-09496	INTLB-b4-1136-0	ACP-038426	interleaved_b	T2_medium	100k	27	true		
ac-v1-09497	INTLB-b4-1851-0	ACP-039311	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-09498	AUTH-19_19-k1-2	ACP-000639	aut_hard	T5_moonshot	100k	25	true		
ac-v1-09499	INTLB-b3t-522-0	ACP-039492	interleaved_b	T1_easy	10k_final	34	true		
ac-v1-09500	INTLB-b4-2174-1	ACP-040851	interleaved_b	T3_hard_solvable	100k	29	true		
ac-v1-09501	INTLB-b4-1130-0	ACP-043255	interleaved_b	T1_easy	10k_final	20	true		
ac-v1-09502	MS-n8-wyXyyyyxY	ACP-002012	ms_expanded	T2_medium	100k	28	true		
ac-v1-09503	MS-n2-wXXXXyxxxxy	ACP-035094	ms_expanded	T4_frontier	100k	18	true		
ac-v1-09504	MS-n9-wYYXyyxYY	ACP-002846	ms_expanded	T1_easy	10k_final	30	true		
ac-v1-09505	AUTH-17_7-k12-0	ACP-018529	aut_hard	T5_moonshot	100k	26	true		
ac-v1-09506	INTLB-b4-1724-0	ACP-046779	interleaved_b	T1_easy	10k_final	33	true		
ac-v1-09507	INTLB-b4-1914-0	ACP-040345	interleaved_b	T3_hard_solvable	100k	22	true		
ac-v1-09508	INTLB-b3t-57-0	ACP-041080	interleaved_b	T3_hard_solvable	100k	33	true		
ac-v1-09509	AUTH-19_18-k1-2	ACP-032246	aut_hard	T5_moonshot	100k	19	true		
ac-v1-09510	INTL-b4-125-0	ACP-027076	interleaved	T1_easy	10k_final	18	true		
ac-v1-09511	INTL-b4-226-1	ACP-017341	interleaved	T3_hard_solvable	100k	35	true		
ac-v1-09512	INTLB-b3t-358-1	ACP-041468	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-09513	MS-n10-wYxYXy	ACP-023654	ms_expanded	T4_frontier	100k	29	true		
ac-v1-09514	AUTH-20_6-k1-0	ACP-001711	aut_hard	T5_moonshot	100k	20	true		
ac-v1-09515	MS-n7-wYYYXyxY	ACP-032229	ms_expanded	T4_frontier	100k	25	true	uncertified	1099
ac-v1-09516	INTLB-b4-2813-0	ACP-046970	interleaved_b	T2_medium	100k	34	true		
ac-v1-09517	MS-n5-wYYXyxyyyy	ACP-024102	ms_expanded	T2_medium	100k	23	true		
ac-v1-09518	MS-n8-wXyyyyxYYY	ACP-005725	ms_expanded	T1_easy	10k_final	29	true		
ac-v1-09519	AUTH-16_10-k0-0	ACP-021087	aut_hard	T5_moonshot	100k	16	true		
ac-v1-09520	INTLB-b4-2410-0	ACP-043606	interleaved_b	T2_medium	100k	31	true		
ac-v1-09521	MS-n5-wXXXyxxxY	ACP-036872	ms_expanded	T4_frontier	100k	22	true		
ac-v1-09522	INTLB-b4-3373-0	ACP-038919	interleaved_b	T2_medium	100k	29	true		
ac-v1-09523	INTLB-b4-1348-0	ACP-041377	interleaved_b	T1_easy	10k_final	21	true		
ac-v1-09524	INTLB-b4-1184-0	ACP-043343	interleaved_b	T2_medium	100k	29	true		
ac-v1-09525	MS-n8-wYXYYYYxY	ACP-015976	ms_expanded	T2_medium	100k	28	true		
ac-v1-09526	INTL-b4-52-0	ACP-008342	interleaved	T2_medium	100k	27	true		
ac-v1-09527	INTLB-b4-2173-0	ACP-045966	interleaved_b	T1_easy	10k_final	23	true		
ac-v1-09528	INTLB-b4-1401-0	ACP-045022	interleaved_b	T3_hard_solvable	100k	31	true		
ac-v1-09529	MS-n5-wXYYYYxYY	ACP-017556	ms_expanded	T2_medium	100k	22	true		
ac-v1-09530	INTLB-b4-443-1	ACP-037286	interleaved_b	T2_medium	100k	31	true		
ac-v1-09531	INTLB-b3t-174-0	ACP-037879	interleaved_b	T1_easy	10k_final	27	true		
ac-v1-09532	INTLB-b4-1568-1	ACP-042506	interleaved_b	T1_easy	10k_final	32	true		
ac-v1-09533	AUTH-16_3-k1-3	ACP-033925	aut_hard	T5_moonshot	100k	16	true		
ac-v1-09534	MS-n9-wXXYxxyy	ACP-028601	ms_expanded	T4_frontier	100k	29	true		
ac-v1-09535	INTLB-b4-2491-1	ACP-042259	interleaved_b	T2_medium	100k	24	true		
ac-v1-09536	INTLB-b3t-741-1	ACP-040245	interleaved_b	T1_easy	10k_final	23	true		
ac-v1-09537	MS-n7-wYXYxY	ACP-014827	ms_expanded	T5_moonshot	100k	23	true	open	133
ac-v1-09538	INTLB-b4-2059-1	ACP-040769	interleaved_b	T1_easy	10k_final	34	true		
ac-v1-09539	INTLB-b4-2039-1	ACP-046425	interleaved_b	T1_easy	10k_final	35	true		
ac-v1-09540	INTLB-b4-2119-1	ACP-039986	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09541	INTL-b2-289-0	ACP-018824	interleaved	T1_easy	10k_final	31	true		
ac-v1-09542	AUTH-18_1-k1-2	ACP-010220	aut_hard	T5_moonshot	100k	18	true		
ac-v1-09543	INTLB-b3t-500-1	ACP-040064	interleaved_b	T1_easy	10k_final	25	true		
ac-v1-09544	MS-n7-wyxyXyyy	ACP-037098	ms_expanded	T5_moonshot	100k	25	false	open	560
ac-v1-09545	AUTH-16_6-k1-0	ACP-032532	aut_hard	T5_moonshot	100k	16	true		
ac-v1-09546	INTLB-b4-1773-0	ACP-042508	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09547	INTLB-b4-309-1	ACP-039003	interleaved_b	T2_medium	100k	32	true		
ac-v1-09548	INTLB-b3t-464-0	ACP-043985	interleaved_b	T2_medium	100k	29	true		
ac-v1-09549	INTLB-b4-1509-0	ACP-044378	interleaved_b	T2_medium	100k	33	true		
ac-v1-09550	INTLB-b4-1026-0	ACP-037328	interleaved_b	T0_warmup	10k_final	23	true		
ac-v1-09551	INTLB-b3t-345-1	ACP-042265	interleaved_b	T1_easy	10k_final	31	true		
ac-v1-09552	INTLB-b4-499-0	ACP-038876	interleaved_b	T2_medium	100k	30	true		
ac-v1-09553	MS-n7-wXYXYxxY	ACP-035152	ms_expanded	T5_moonshot	100k	25	false	open	910
ac-v1-09554	MS-n2-wXXXYxyxyxy	ACP-016802	ms_expanded	T4_frontier	100k	18	true		
